Accelerator_Pedal_value,Throttle_position_signal,Engine_speed,Engine_torque,Current_Gear,Vehicle_speed,Indication_of_brake_switch_ON(2)/OFF(1),Time(s)
0,6.6,667,19.5,1,0,2,2371
0,6.6,672,19.1,1,0,2,2372
0,6.6,670,19.5,1,0,2,2373
0,6.6,668,19.5,1,0,2,2374
0,6.6,670,19.1,1,0,2,2375
0,6.6,668,19.5,1,0,2,2376
0,6.6,670,19.1,1,0,2,2377
0,7.1,665,19.5,1,0,2,2378
0,7.1,662,20.3,1,0,2,2379
0,7.1,675,19.5,1,0,1,2380
0,7.5,737,19.9,1,2,1,2381
4.3,9.4,1148,27.7,1,5,1,2382
3.9,8.5,1403,21.9,1,8,1,2383
2.7,7.5,1474,16.4,1,10,1,2384
2,7.1,1317,15.2,2,13,2,2385
0,6.6,1038,12.5,2,13,2,2386
0,6.6,957,12.1,2,13,1,2387
0,6.1,961,10.9,2,14,1,2388
0,6.1,969,10.9,2,15,2,2389
0,6.1,963,10.9,2,15,2,2390
0,6.1,924,10.9,2,14,2,2391
0,6.1,880,11.7,2,12,2,2392
0,6.1,844,12.1,2,11,2,2393
0,6.1,834,12.1,2,11,2,2394
0,6.1,821,12.5,2,10,2,2395
0,6.6,811,13.3,2,9,2,2396
0,6.6,804,14.5,2,8,1,2397
4.7,8,1065,20.3,2,10,1,2398
0,5.7,1198,12.1,1,13,2,2399
0,6.1,936,12.1,2,14,2,2400
0,6.1,907,11.3,2,12,2,2401
0,6.1,849,12.1,2,10,2,2402
0,6.6,798,14.8,2,8,2,2403
0,6.6,810,14.1,2,8,1,2404
0,6.6,816,13.3,1,10,2,2405
0,6.6,839,12.9,2,10,2,2406
0,6.1,841,12.5,2,10,1,2407
0.8,6.1,1053,14.5,2,12,2,2408
0,5.7,925,11.3,2,13,2,2409
0,6.1,885,11.3,2,12,2,2410
0,6.1,849,11.7,2,12,2,2411
0,6.1,836,12.1,2,11,2,2412
0,6.1,834,12.1,2,11,2,2413
0,6.1,830,12.1,2,11,1,2414
0,6.1,843,11.7,2,12,2,2415
0,6.1,847,11.7,2,12,2,2416
0,5.7,871,10.5,2,13,1,2417
0,5.7,893,10.2,2,14,2,2418
0,5.7,918,10.2,2,15,2,2419
0,5.7,927,9.8,2,15,2,2420
0,5.7,924,9.8,2,15,2,2421
0,5.7,919,10.2,2,15,2,2422
0,5.7,909,10.5,2,15,2,2423
0,5.7,914,10.5,2,15,1,2424
3.9,7.5,1139,15.2,2,15,1,2425
0.8,6.1,1382,12.1,2,16,1,2426
0,5.7,1051,9.8,2,15,1,2427
8.6,8.5,1444,18,2,15,1,2428
0,6.1,1409,11.3,2,16,1,2429
6.2,9.4,1280,16.4,2,15,1,2430
12.5,12.2,1830,30.9,2,17,1,2431
9.4,9.9,1929,21.9,2,19,1,2432
9.4,10.4,1610,21.5,3,21,1,2433
9.4,9.9,1504,23.8,3,22,1,2434
4.3,8.5,1491,18,3,23,1,2435
0,7.1,1404,9.4,3,24,1,2436
0,7.1,1352,8.6,3,24,2,2437
0,6.6,1321,8.6,3,23,2,2438
0,6.6,1258,9,3,22,2,2439
0,6.6,1212,9.4,3,21,2,2440
0,6.6,1157,10.2,3,20,2,2441
0,6.6,1113,10.9,3,19,2,2442
0,6.6,1083,10.9,3,18,2,2443
0,6.6,1032,11.7,3,16,2,2444
0,6.6,973,13.3,3,15,2,2445
0,7.1,920,14.8,3,13,1,2446
0,6.6,908,13.7,3,13,2,2447
0,7.1,860,16,3,11,2,2448
0,6.6,855,15.2,3,12,1,2449
0,6.6,866,12.9,3,12,1,2450
0,6.1,863,12.1,3,12,1,2451
2.3,7.5,928,18,3,13,1,2452
8.6,9.4,1134,26.2,3,13,1,2453
0,6.6,1082,19.5,3,14,1,2454
0,7.1,969,15.6,3,15,1,2455
9.8,10.4,1202,27,3,15,1,2456
10.5,11.3,1359,30.5,3,16,1,2457
10.9,11.3,1407,30.9,3,17,1,2458
10.9,11.3,1416,30.1,3,18,1,2459
10.9,10.8,1437,28.9,3,20,1,2460
3.5,8.5,1388,20.3,3,20,2,2461
0,6.6,1160,12.5,3,19,2,2462
0,7.1,1028,14.5,3,15,2,2463
0,7.5,932,17.2,3,13,2,2464
0,7.1,889,16,3,13,1,2465
0,7.1,863,15.6,3,12,1,2466
0.8,7.5,917,19.9,3,12,1,2467
2.3,8.5,1063,23.8,3,12,1,2468
0,6.6,927,17.6,3,13,2,2469
0,7.1,852,16.4,3,12,2,2470
0,7.1,825,18.4,3,11,2,2471
0,7.5,838,19.1,3,10,2,2472
0,7.5,843,19.1,3,10,1,2473
0,7.5,842,18.8,3,10,2,2474
0,7.1,824,18.8,3,10,2,2475
0,7.1,828,18.8,3,10,2,2476
0,7.1,830,18.4,3,8,2,2477
0,6.6,818,14.8,1,5,2,2478
0,7.1,771,16.8,1,4,2,2479
0,7.1,778,18,1,3,2,2480
0,7.1,771,18.4,1,3,2,2481
0,7.1,784,18,1,3,1,2482
0,6.6,775,17.6,1,4,2,2483
0,7.1,764,18.8,1,0,2,2484
0,7.1,733,18,1,0,2,2485
0,6.6,682,18,1,0,2,2486
0,6.6,662,18,14,0,2,2487
0,6.6,659,18.4,14,0,2,2488
0,7.1,662,21.5,14,0,2,2489
0,7.1,664,21.9,14,0,2,2490
12.1,16,957,31.3,14,0,1,2491
0,8.5,1128,26.2,14,2,2,2492
0,7.5,849,22.3,14,2,2,2493
0,8,790,20.7,14,2,1,2494
0,8,797,20.7,14,2,2,2495
0,7.5,777,21.1,14,2,2,2496
0,7.5,756,21.1,14,0,2,2497
0,7.1,711,20.7,14,0,2,2498
0,7.1,674,21.1,14,0,2,2499
0,7.1,677,21.1,14,0,2,2500
0,7.1,676,21.1,14,0,2,2501
0,7.1,673,21.1,14,0,2,2502
0,6.6,684,19.1,14,0,2,2503
0,6.6,661,19.9,14,0,2,2504
0,7.1,660,20.7,14,0,2,2505
0,7.1,677,19.5,14,0,1,2506
0,7.1,724,18.4,14,0,2,2507
0,6.6,692,18.4,14,0,2,2508
0,6.6,668,18.8,14,0,2,2509
0,6.6,668,18.4,14,0,2,2510
0,6.6,668,18.8,14,0,2,2511
0,6.6,669,18.8,14,0,2,2512
0,6.6,666,18.8,14,0,2,2513
0,6.6,668,18.8,14,0,2,2514
0,6.6,668,18.8,14,0,2,2515
0,6.6,666,18.8,14,0,2,2516
0,6.6,665,18.8,14,0,2,2517
0,6.1,667,18.8,0,0,2,2518
0,5.7,655,16,0,0,2,2519
0,5.7,661,15.2,0,0,2,2520
0,6.6,1068,14.5,0,0,2,1
0,6.6,982,5.9,0,0,2,2
0,6.6,785,6.6,0,0,2,3
0,6.6,700,7.8,0,0,2,4
0,6.1,694,7.8,0,0,2,5
0,6.6,705,9,0,0,2,6
0,6.6,659,13.3,0,0,2,7
0,7.1,630,18.4,0,0,2,8
0,7.1,644,20.7,0,0,2,9
0,8,663,20.7,14,0,2,10
0,8.5,683,23.8,14,0,2,11
0,8.9,700,26.2,14,0,1,12
0,9.4,756,27,14,0,1,13
0,9.9,793,27.7,14,1,1,14
0,9.9,820,28.1,14,2,1,15
0,10.4,845,28.5,14,3,1,16
0,10.4,858,28.1,14,4,1,17
0,9.9,867,27,14,5,2,18
0,9.4,800,26.2,14,4,2,19
0,9.4,785,27,14,3,2,20
0,9.4,769,26.2,14,0,2,21
0,8.5,703,23.8,14,0,2,22
0,8,677,23.4,1,0,2,23
0,7.5,667,21.9,1,0,2,24
0,7.5,660,23.4,1,0,2,25
0,7.5,662,23.4,1,0,2,26
0,7.5,662,23.8,1,0,1,27
0,8.5,699,25,1,0,1,28
0,8.9,746,25.8,1,1,1,29
0,9.4,788,25.4,1,2,1,30
0,8.9,800,24.2,1,3,1,31
0,8.9,807,23.8,1,4,1,32
0,8.9,814,22.7,1,4,1,33
0,8.5,820,22.7,1,5,1,34
0,8.5,822,22.3,1,5,2,35
0,8.5,786,21.9,1,4,1,36
0,8.5,796,21.5,1,4,1,37
0,8.5,805,22.3,1,4,1,38
0,8.5,831,21.1,1,4,1,39
0,8.5,831,21.5,1,4,1,40
3.9,9.9,955,27.3,1,4,1,41
1.2,9.4,1175,28.1,1,6,1,42
0.8,8,1037,20.3,1,6,1,43
6.6,10.8,1191,27.7,1,7,1,44
7.8,11.3,1412,29.3,1,8,1,45
6.6,10.4,1521,25.4,1,9,1,46
5.1,10.4,1579,23.8,1,10,1,47
0.4,8.5,1535,17.6,1,10,1,48
0,8,1074,16.8,1,10,1,49
0,8,918,18.4,1,10,1,50
0,8,884,18.4,1,10,1,51
0,7.5,868,18.4,1,10,1,52
0,7.5,856,18.8,1,10,1,53
0,7.5,854,18.8,1,9,1,54
0,7.5,849,18.8,1,9,1,55
0,7.5,841,18.8,1,8,1,56
0,7.5,843,18.8,1,8,1,57
4.7,10.4,1292,25.4,1,8,1,58
4.7,9.4,1387,23.4,1,8,1,59
3.5,9.4,1496,21.1,1,9,1,60
0.4,8,1479,15.2,1,9,1,61
0,7.1,1091,14.5,1,9,1,62
0,7.5,920,16,1,9,2,63
0,7.5,844,16.8,1,8,2,64
0,7.1,817,17.6,1,6,2,65
0,8,799,19.5,1,4,1,66
1.6,9.4,1049,26.6,1,5,1,67
4.7,9.9,1233,26.2,1,7,1,68
5.5,9.9,1416,24.2,1,8,1,69
5.5,9.4,1559,21.5,1,9,1,70
8.6,10.8,1741,23,1,11,1,71
9.4,12.2,1796,26.6,1,12,1,72
1.2,8.9,1428,21.5,2,14,1,73
0,7.1,1275,12.5,2,14,1,74
0,7.1,1135,11.7,2,13,1,75
7,9.9,1235,21.1,2,12,1,76
12.9,13.6,1585,35.2,2,14,1,77
12.9,14.1,1763,35.5,2,16,1,78
12.9,14.1,1853,34.4,2,18,1,79
13.7,14.1,1986,34,2,20,1,80
14.5,15.5,2126,36.3,2,22,1,81
15.2,16.9,1786,43,3,24,1,82
15.2,17.4,1774,44.5,3,27,1,83
15.2,16,1880,41.8,3,29,1,84
15.2,16,2014,39.5,3,31,1,85
15.2,16.9,1977,41.4,4,33,1,86
15.2,16.9,1761,43.8,4,35,1,87
16,14.6,1774,39.8,4,37,1,88
16,14.6,1840,37.9,4,38,1,89
16,15,1907,37.5,4,40,1,90
16,15.5,1971,37.5,4,41,1,91
13.7,14.6,2033,36.3,4,42,1,92
10.5,10.8,2056,23.8,4,43,1,93
10.5,11.3,1643,25,5,43,1,94
8.6,10.4,1561,25.8,5,43,1,95
0,6.6,1416,7.8,5,42,1,96
0,6.1,1403,6.3,5,41,1,97
0,6.1,1356,6.3,5,40,1,98
0,6.1,1320,6.3,5,39,2,99
0,6.1,1178,7.4,5,37,2,100
0,6.6,885,11.7,5,34,2,101
0,6.1,889,10.5,4,31,2,102
0,6.1,862,10.9,4,27,2,103
0,6.6,833,11.7,4,24,2,104
0,7.1,857,13.3,3,19,2,105
0,7.1,963,16,3,14,2,106
0,8,851,20.3,3,11,2,107
0,8,813,20.7,3,8,2,108
0,7.1,798,17.2,1,5,2,109
0,7.5,761,19.9,1,4,2,110
0,7.5,764,20.3,1,3,2,111
0,7.5,763,20.7,1,2,2,112
0,7.1,738,20.7,1,0,2,113
0,7.1,680,20.7,1,0,2,114
0,7.1,673,21.1,1,0,2,115
0,7.1,675,21.1,1,0,2,116
0,7.1,671,21.1,1,0,2,117
0,7.1,671,21.1,1,0,2,118
0,7.1,669,21.1,1,0,2,119
0,7.1,668,21.1,1,0,2,120
0,7.1,665,21.5,1,0,2,121
0,7.1,666,21.1,1,0,2,122
0,7.1,663,21.5,1,0,2,123
0,7.1,667,21.1,1,0,2,124
0,7.1,666,21.1,1,0,2,125
0,7.1,667,21.1,1,0,2,126
0,7.1,665,21.5,1,0,2,127
0,7.1,665,21.5,1,0,2,128
0,7.1,665,21.5,1,0,2,129
0,7.1,667,21.5,1,0,2,130
0,7.1,665,21.5,1,0,2,131
0,7.1,665,21.5,1,0,2,132
0,7.1,669,21.5,1,0,2,133
0,7.1,667,21.5,1,0,2,134
0,7.1,668,21.5,1,0,2,135
0,7.1,666,21.9,1,0,2,136
0,7.1,669,21.5,1,0,2,137
0,7.5,688,22.3,1,2,1,138
0,8.5,817,23.8,1,3,1,139
7.4,10.8,1240,31.6,1,5,1,140
12.9,12.7,1507,33.6,1,8,1,141
8.2,11.3,1877,28.9,1,11,1,142
10.9,11.8,1594,26.6,2,13,1,143
14.1,15.5,1711,39.8,2,15,1,144
10.5,13.6,1879,35.5,2,18,1,145
9.4,11.8,1876,24.6,2,19,1,146
14.8,16,2066,39.5,2,21,1,147
12.1,13.2,2095,31.3,2,23,1,148
12.1,13.6,1727,35.2,3,24,1,149
8.6,11.8,1686,32,3,26,1,150
3.1,9.4,1670,22.3,3,26,1,151
4.3,9.9,1661,21.1,3,26,1,152
5.9,10.4,1663,24.2,3,26,1,153
6.6,10.8,1689,25.8,3,26,1,154
6.6,10.8,1726,25,3,27,1,155
5.1,10.4,1767,23.8,3,28,1,156
1.2,9.4,1796,19.1,3,28,1,157
0,8.9,1757,12.5,3,28,1,158
0,8,1681,9.4,3,28,1,159
0,7.5,1659,9,3,28,1,160
1.6,8,1741,14.5,3,28,1,161
5.5,8.9,1822,16,3,28,1,162
10.5,11.8,1917,22.3,3,29,1,163
12.9,14.1,2070,34,3,31,1,164
12.9,14.1,1920,34.8,4,32,1,165
12.9,13.2,1798,34.8,4,34,1,166
13.3,12.2,1769,32,4,36,1,167
18.4,15.5,1815,39.8,4,37,1,168
18.7,16.5,1890,43,4,39,1,169
19.5,16.9,1976,43.4,4,41,1,170
18.7,16.9,2055,44.5,4,42,1,171
16.8,16.5,2129,41.4,4,44,1,172
15.6,15.5,2191,38.7,4,45,1,173
14.5,14.1,1967,36.3,5,46,1,174
14.5,13.6,1750,36.3,5,47,1,175
14.5,13.2,1678,35.5,5,47,1,176
14.5,12.7,1656,34.8,5,48,1,177
13.7,12.7,1664,34.8,5,48,1,178
12.9,11.8,1663,30.1,5,48,1,179
9.4,9.9,1654,25.8,5,48,1,180
0.8,6.6,1595,11.7,5,47,1,181
0,7.1,1488,1.2,5,45,1,182
0,7.1,1472,0,5,43,1,183
0,7.1,1391,0,5,41,1,184
0,6.6,1311,0,5,39,1,185
0,7.1,1050,10.5,5,37,1,186
0,7.5,1196,13.7,5,35,2,187
0,7.1,1135,13.3,5,33,2,188
0,7.1,1178,11.3,4,28,2,189
0,7.1,969,12.5,4,21,2,190
0,8,1056,15.6,3,17,2,191
0,7.5,967,17.6,3,14,2,192
0,8,885,20.7,3,11,2,193
0,8,845,21.1,3,9,2,194
0,7.5,825,21.1,3,5,2,195
0,7.5,786,21.5,1,2,2,196
0,7.1,740,20.7,1,0,2,197
0,7.1,682,20.3,1,0,2,198
0,7.1,673,21.1,1,0,2,199
0,7.1,674,20.7,1,0,2,200
0,7.1,674,21.1,1,0,2,201
0,7.1,673,21.1,1,0,2,202
0,7.1,671,21.1,1,0,2,203
0,7.1,673,20.7,1,0,2,204
0,7.1,670,21.1,1,0,2,205
0,7.1,668,21.1,1,0,2,206
0,7.1,667,21.1,1,0,2,207
0,7.1,669,21.1,1,0,2,208
0,7.1,670,21.1,1,0,2,209
0,7.1,667,21.1,1,0,2,210
0,7.1,666,21.1,1,0,2,211
0,7.1,665,21.1,1,0,2,212
0,7.1,665,21.1,1,0,2,213
0,7.1,669,21.1,1,0,2,214
0,7.1,668,21.1,1,0,2,215
0,7.1,667,21.1,1,0,2,216
0,7.1,669,21.1,1,0,2,217
0,7.1,664,21.1,1,0,2,218
0,7.1,668,21.1,1,0,2,219
0,7.1,667,21.1,1,0,2,220
0,7.1,670,21.1,1,0,2,221
0,7.1,662,21.5,1,0,2,222
0,7.1,668,21.1,1,0,2,223
0,7.1,667,21.1,1,0,2,224
0,7.1,668,21.5,1,0,2,225
0,7.1,670,21.1,1,0,2,226
0,7.1,666,21.1,1,0,2,227
0,7.1,665,21.5,1,0,2,228
0,7.1,671,21.1,1,0,1,229
0,8,762,23.4,1,0,1,230
2,9.4,1113,28.5,1,3,1,231
0,6.6,943,19.1,1,5,1,232
2.3,8,903,20.7,1,5,1,233
12.1,11.8,1240,31.3,1,6,1,234
17.6,16.5,1818,42.2,1,10,1,235
15.6,16.5,2224,39.8,1,14,1,236
12.5,13.2,1831,32.4,2,17,1,237
12.5,12.7,1932,28.9,2,19,1,238
12.5,13.6,2005,30.5,2,21,1,239
12.9,14.1,2042,31.6,2,22,1,240
12.5,14.1,1686,36.3,3,24,1,241
7.8,10.8,1634,30.1,3,25,1,242
0,8,1618,16,3,26,1,243
0,8.5,1564,14.5,3,25,1,244
7.8,9.9,1633,21.9,3,25,1,245
6.6,9.9,1662,22.7,3,26,1,246
9,10.8,1669,23.4,3,26,1,247
10.5,11.3,1686,27.7,3,27,1,248
10.2,11.3,1737,29.3,3,28,1,249
9,10.4,1763,23,3,28,1,250
12.5,12.2,1819,27,3,28,1,251
16.8,19.7,2126,46.5,3,30,1,252
15.6,17.9,2269,45.3,3,32,1,253
15.6,16.9,2123,42.6,4,35,1,254
14.1,16,2010,41.8,4,37,1,255
12.5,12.2,1965,30.5,4,38,1,256
12.9,12.7,1948,30.1,4,40,1,257
13.7,13.6,1982,32.4,4,41,1,258
14.1,14.1,2042,34,4,42,1,259
14.5,14.6,2104,36.3,4,44,1,260
14.8,15,2128,36.7,4,45,1,261
14.8,14.6,1789,37.5,5,46,1,262
14.8,13.6,1666,35.9,5,48,1,263
14.8,13.6,1675,35.5,5,48,1,264
14.8,14.1,1693,35.5,5,49,1,265
14.1,13.2,1712,34.8,5,49,1,266
14.1,13.2,1727,33.2,5,50,1,267
14.1,13.2,1745,33.6,5,50,1,268
14.1,13.2,1763,33.6,5,51,1,269
14.1,13.2,1779,33.6,5,51,1,270
14.1,13.2,1794,33.6,5,52,1,271
14.1,13.2,1809,33.6,5,52,1,272
13.3,13.2,1824,32.8,5,53,1,273
13.3,12.2,1831,30.5,5,53,1,274
13.3,12.7,1836,30.5,5,53,1,275
12.9,12.7,1841,30.5,5,53,1,276
12.5,11.8,1841,28.1,5,53,1,277
12.5,11.8,1835,27.3,5,53,1,278
12.1,11.3,1831,27,5,53,1,279
11.3,10.8,1824,25,5,53,1,280
9.4,8.9,1809,20.3,5,52,1,281
2.7,7.1,1778,12.9,5,52,1,282
0,7.1,1699,2.3,5,50,1,283
0,8,1677,0,5,49,1,284
0,8,1616,0,5,47,1,285
0,7.5,1548,0,5,45,2,286
0,7.1,1408,0,5,42,2,287
0,6.1,1147,0,5,37,2,288
0,7.5,938,14.8,5,33,2,289
0,6.6,991,12.5,4,29,2,290
0,7.1,924,12.9,4,25,2,291
0,6.6,901,13.3,3,21,2,292
0,7.5,1079,14.5,3,18,2,293
0,7.1,997,15.2,3,16,2,294
0,7.5,897,17.6,3,13,2,295
0,7.5,893,17.2,3,13,1,296
0,7.1,877,16.8,3,13,1,297
0,7.1,863,17.2,3,12,1,298
0,7.1,853,17.2,3,12,1,299
0,7.1,841,17.6,3,12,1,300
0,7.5,831,18.4,3,11,2,301
0,7.5,827,19.5,3,10,2,302
0,8,827,21.1,3,7,2,303
0,7.1,816,17.6,1,5,2,304
0,7.1,773,18.8,1,4,2,305
0,7.5,772,19.1,1,4,2,306
0,7.5,775,19.9,1,2,2,307
0,7.1,748,19.9,1,0,2,308
0,7.1,678,19.9,1,0,2,309
0,7.1,667,20.7,1,0,2,310
0,7.1,673,20.3,1,0,2,311
0,7.1,672,19.9,1,0,2,312
0,7.1,668,20.3,1,0,2,313
0,7.1,666,19.9,1,0,2,314
0,7.1,667,20.3,1,0,2,315
0,7.5,692,20.7,1,2,2,316
0,7.5,757,19.9,1,2,2,317
0,7.1,756,20.3,1,0,2,318
0,7.1,686,19.9,1,0,2,319
0,7.1,663,20.7,1,0,2,320
0,7.1,674,20.3,1,0,2,321
0,7.1,670,19.9,1,0,2,322
0,7.1,668,20.3,1,0,2,323
0,7.1,667,20.3,1,0,2,324
0,7.1,668,20.3,1,0,2,325
0,7.1,667,20.3,1,0,2,326
0,7.1,666,20.3,1,0,2,327
0,7.1,669,20.3,1,0,2,328
0,7.1,659,21.5,1,0,2,329
0,7.1,676,20.7,1,0,2,330
0,7.1,671,20.3,1,0,2,331
0,7.1,668,20.3,1,0,2,332
0,7.1,665,20.7,1,0,2,333
0,7.1,667,20.7,1,0,2,334
0,7.1,667,20.3,1,0,2,335
0,7.1,667,20.3,1,0,2,336
0,7.1,668,20.7,1,0,2,337
0,7.1,666,20.7,1,0,2,338
0,7.1,666,21.1,1,0,2,339
0,7.1,675,21.1,1,0,2,340
0,7.1,675,20.3,1,0,2,341
0,7.1,666,20.7,1,0,2,342
0,7.1,667,20.7,1,0,2,343
0,7.1,663,21.1,1,0,2,344
0,7.1,669,20.7,1,0,2,345
0,7.1,667,20.7,1,0,2,346
0,7.1,666,20.7,1,0,2,347
0,7.1,669,20.7,1,0,2,348
0,7.1,667,21.1,1,0,2,349
0,7.1,668,20.7,1,0,2,350
0,7.1,665,21.1,1,0,2,351
0,7.1,680,20.7,1,0,1,352
0,7.1,726,20.7,1,0,1,353
0,8.5,812,23.4,1,2,1,354
5.9,10.4,1192,30.5,1,4,1,355
8.2,11.3,1314,30.1,1,7,1,356
14.1,14.1,1644,35.5,1,9,1,357
14.8,16,2143,38.7,1,13,1,358
14.8,15.5,1969,38.7,2,16,1,359
15.6,16,2121,38.3,2,21,1,360
15.6,16,2236,37.5,2,23,1,361
15.6,16,1856,40.6,3,25,1,362
16.4,17.4,1785,44.5,3,27,1,363
16.8,16.5,1890,43.4,3,30,1,364
17.6,16.9,2021,43,3,32,1,365
17.6,16.9,2143,43,3,34,1,366
17.6,17.9,1913,44.5,4,36,1,367
13.7,14.1,1817,40.2,4,37,1,368
5.9,8.5,1827,19.9,4,38,1,369
5.1,8,1810,16,4,38,1,370
1.2,7.5,1775,14.8,4,37,1,371
0,6.6,1695,5.9,4,36,1,372
0,8,1635,0.4,4,35,1,373
2.7,8,1605,9.4,4,33,1,374
6.6,9.4,1584,17.6,4,33,1,375
7.8,9.9,1571,19.1,4,33,1,376
11.7,11.8,1586,29.3,4,33,1,377
9.4,10.8,1615,27,4,33,1,378
2.3,8,1571,15.2,4,33,1,379
0,6.6,1498,3.1,4,32,1,380
0,7.5,1484,0,4,31,1,381
0,7.1,1394,0,4,29,1,382
10.9,10.8,1436,21.5,4,28,1,383
19.5,18.8,1798,44.1,4,29,1,384
19.5,21.6,2007,49.2,4,32,1,385
16.4,17.9,1952,45.3,4,34,1,386
7,11.8,1778,32,4,35,1,387
0,6.6,1603,8.6,4,35,1,388
6.2,8.5,1654,14.1,4,34,1,389
6.2,9.4,1637,18.8,4,34,1,390
9.8,10.4,1692,25.8,4,35,1,391
3.1,8.5,1683,18,4,35,1,392
0,6.6,1614,6.3,4,34,1,393
0,6.6,1577,3.9,4,33,1,394
0,8,1520,0,4,32,1,395
0,7.1,1432,0,4,30,2,396
0,6.6,1340,0,4,28,2,397
0,6.6,1024,8.2,4,26,2,398
0,7.1,975,12.5,4,23,2,399
0,7.5,1037,12.9,3,21,2,400
0,7.5,1155,13.3,3,18,1,401
0,7.1,1076,12.5,3,17,1,402
0,7.1,1014,12.9,3,16,1,403
0,7.1,980,13.7,3,16,1,404
0,7.1,948,14.5,3,15,2,405
0,7.1,916,16.4,3,13,2,406
0,7.5,866,18.4,3,12,2,407
0,8,835,20.7,3,8,2,408
0,7.5,810,18.8,1,5,2,409
0,7.5,780,19.9,1,3,2,410
0,7.1,783,18.8,1,3,1,411
0,7.1,797,17.6,1,4,1,412
0,7.1,815,16,1,5,2,413
0,7.1,786,16,1,5,2,414
0,7.1,765,17.6,1,4,2,415
0,7.5,768,19.9,1,2,2,416
0,7.5,748,19.5,1,0,2,417
0,7.1,677,19.5,1,0,2,418
0,7.1,662,20.3,1,0,2,419
0,7.1,663,20.3,1,0,2,420
0,7.1,665,20.3,1,0,2,421
0,7.1,663,20.7,1,0,2,422
0,7.1,666,20.3,1,0,2,423
0,7.1,664,20.7,1,0,2,424
0,7.1,666,20.7,1,0,2,425
0,7.1,666,20.7,1,0,2,426
0,7.1,663,20.7,1,0,2,427
0,7.1,666,20.7,1,0,2,428
0,7.1,666,20.7,1,0,2,429
0,7.1,665,21.1,1,0,2,430
0,7.1,669,21.1,1,0,2,431
0,7.1,669,21.1,1,0,2,432
0,7.1,666,21.1,1,0,2,433
0,7.1,665,21.1,1,0,2,434
0,7.1,669,21.1,1,0,1,435
0,7.1,707,20.7,1,0,1,436
0,7.1,749,20.7,1,2,1,437
0,7.1,776,20.3,1,3,2,438
0,7.5,762,21.1,1,3,1,439
0,7.5,774,21.1,1,2,2,440
0,7.1,748,21.1,1,0,2,441
0,7.1,680,21.1,1,0,2,442
0,7.1,671,21.1,1,0,2,443
0,7.1,667,21.1,1,0,2,444
0,7.1,665,21.5,1,0,2,445
0,7.1,671,21.1,1,0,2,446
0,7.1,666,21.5,1,0,2,447
0,7.1,671,21.5,1,0,2,448
0,7.1,670,21.5,1,0,2,449
0,7.1,671,21.5,1,0,2,450
0,7.1,670,21.5,1,0,2,451
0,7.1,669,21.5,1,0,2,452
0,7.1,674,21.1,1,0,1,453
0,7.1,717,20.7,1,0,1,454
0,7.1,758,21.1,1,2,1,455
0,7.5,778,20.7,1,3,2,456
0,7.1,761,21.1,1,3,2,457
0,7.5,756,21.5,1,0,2,458
0,7.1,690,20.7,1,0,2,459
0,7.1,666,21.5,1,0,2,460
0,7.1,667,21.5,1,0,2,461
0,7.1,666,21.5,1,0,2,462
0,7.1,670,21.5,1,0,2,463
0,7.1,670,21.5,1,0,2,464
0,7.1,667,21.9,1,0,2,465
0,7.1,669,21.5,1,0,2,466
0,7.1,669,21.5,1,0,2,467
0,7.1,669,21.9,1,0,2,468
0,7.1,671,21.5,1,0,2,469
0,7.1,668,21.9,1,0,2,470
0,7.1,667,21.9,1,0,2,471
0,7.1,670,21.9,1,0,2,472
0,7.1,668,21.9,1,0,2,473
0,7.1,668,21.9,1,0,2,474
0,7.1,669,21.9,1,0,2,475
0,7.1,673,21.5,1,0,2,476
0,7.1,671,21.5,1,0,2,477
0,7.1,668,21.9,1,0,2,478
0,7.1,670,21.9,1,0,2,479
0,7.1,666,21.9,1,0,2,480
0,7.1,668,22.7,1,0,2,481
0,7.1,677,21.5,1,0,2,482
0,7.1,667,21.9,1,0,2,483
0,7.1,668,21.5,1,0,2,484
0,7.1,667,21.9,1,0,2,485
0,7.1,672,21.5,1,0,2,486
0,7.1,670,21.9,1,0,2,487
0,7.1,667,21.5,1,0,2,488
0,7.1,669,21.5,1,0,2,489
0,7.1,668,21.9,1,0,2,490
0,7.1,669,21.5,1,0,2,491
0,7.1,670,21.9,1,0,2,492
0,7.1,678,21.5,1,0,1,493
7,10.8,1155,30.9,1,3,1,494
12.1,12.7,1346,35.5,1,6,1,495
15.2,15.5,1865,41.4,1,10,1,496
19.5,17.9,2220,43.4,1,15,1,497
19.5,18.3,2037,45.3,2,19,1,498
19.5,18.3,2295,44.5,2,22,1,499
18.7,18.3,2456,42.2,2,26,1,500
18.7,17.9,2002,44.5,3,28,1,501
17.2,18.3,1994,46.1,3,31,1,502
0,7.5,2002,16.4,3,32,1,503
0,10.4,1575,13.7,4,32,1,504
0,8.9,1519,5.1,4,31,1,505
0,7.5,1448,4.7,4,30,2,506
0,6.6,1211,8.2,4,27,2,507
0,7.1,1061,12.1,4,25,2,508
0,6.6,994,12.1,4,23,2,509
0,8,1197,14.1,3,21,2,510
0,7.5,1231,12.9,3,19,2,511
0,7.5,1064,14.8,3,16,2,512
0,7.5,974,17.2,3,14,1,513
0,7.1,936,16.4,3,14,1,514
0,7.1,903,16.8,3,13,1,515
0,7.1,884,16.8,3,13,2,516
